Symbol,Strategy,Direction,EntryTime,ExitTime,EntryPrice,ExitPrice,PnL%,ExitReason,HoldingMin
BCHUSDT,Chandelier-MTF,short,2025-08-19T09:30:00.000Z,2025-08-19T14:00:00.000Z,555.86193,548.4954805160795,1.15,ATR Stop,270
BCHUSDT,Chandelier-MTF,short,2025-08-21T11:15:00.000Z,2025-08-21T13:00:00.000Z,551.26423,557.0920567014443,-1.24,ATR Stop,105
BCHUSDT,Chandelier-MTF,long,2025-08-23T20:30:00.000Z,2025-08-24T00:15:00.000Z,596.9583299999999,593.7208528384801,-0.72,ATR Stop,225
BCHUSDT,Chandelier-MTF,short,2025-08-28T10:30:00.000Z,2025-08-28T16:45:00.000Z,554.26273,549.5890243625438,0.66,ATR Stop,375
BNBUSDT,Chandelier-MTF,short,2025-10-29T23:30:00.000Z,2025-10-29T23:45:00.000Z,1100.3295600000001,1103.784269629156,-0.49,ATR Stop,15
BNBUSDT,Chandelier-MTF,short,2025-11-02T20:15:00.000Z,2025-11-02T21:45:00.000Z,1073.28309,1056.8240463122036,1.35,Target,90
BNBUSDT,Chandelier-MTF,short,2025-11-03T15:30:00.000Z,2025-11-03T19:15:00.000Z,985.12719,980.1333221126988,0.33,ATR Stop,225
BNBUSDT,Chandelier-MTF,short,2025-11-04T00:30:00.000Z,2025-11-04T00:45:00.000Z,946.80636,961.9763806511322,-1.78,ATR Stop,15
BNBUSDT,Chandelier-MTF,short,2025-11-04T20:15:00.000Z,2025-11-04T20:30:00.000Z,903.637955,913.4637206021072,-1.27,ATR Stop,15
BNBUSDT,Chandelier-MTF,short,2025-11-13T11:30:00.000Z,2025-11-13T13:30:00.000Z,945.6069600000001,918.947010235239,2.64,Target,120
BNBUSDT,Chandelier-MTF,short,2025-11-20T10:30:00.000Z,2025-11-20T16:45:00.000Z,890.2446550000001,883.6461608026617,0.56,ATR Stop,375
BNBUSDT,Chandelier-MTF,short,2025-11-22T04:15:00.000Z,2025-11-22T06:00:00.000Z,820.019785,821.9566456793858,-0.42,ATR Stop,105
DOGEUSDT,TrendPullback-EMA,long,2025-07-13T21:00:00.000Z,2025-07-13T23:15:00.000Z,0.201950925,0.20722801475656202,2.43,Target,135
DOGEUSDT,TrendPullback-EMA,long,2025-07-17T16:00:00.000Z,2025-07-17T18:30:00.000Z,0.21676832999999998,0.216659945835,-0.23,ATR Stop,150
DOGEUSDT,Chandelier-MTF,long,2025-07-10T00:45:00.000Z,2025-07-10T04:30:00.000Z,0.18070030499999998,0.18236329079407407,0.74,ATR Stop,225
DOGEUSDT,Chandelier-MTF,long,2025-07-10T12:45:00.000Z,2025-07-10T13:00:00.000Z,0.185822865,0.18413062240161812,-1.09,ATR Stop,15
DOGEUSDT,Chandelier-MTF,long,2025-07-18T22:15:00.000Z,2025-07-19T05:45:00.000Z,0.25018503,0.2541034302474526,1.39,ATR Stop,450
DOGEUSDT,Chandelier-MTF,long,2025-07-19T20:45:00.000Z,2025-07-19T21:00:00.000Z,0.253176525,0.2506149625284378,-1.19,ATR Stop,15
DOGEUSDT,Chandelier-MTF,long,2025-07-27T17:15:00.000Z,2025-07-27T17:30:00.000Z,0.24362174999999997,0.24023022997392648,-1.57,ATR Stop,15
DOGEUSDT,Chandelier-MTF,long,2025-07-27T18:00:00.000Z,2025-07-27T18:00:00.000Z,0.24078033,0.23948101856115814,-0.72,ATR Stop,0
DOGEUSDT,Chandelier-MTF,short,2025-11-03T15:30:00.000Z,2025-11-03T15:30:00.000Z,0.165907005,0.16700976835558937,-0.84,ATR Stop,0
DOGEUSDT,Chandelier-MTF,short,2025-11-03T16:00:00.000Z,2025-11-03T19:15:00.000Z,0.165547185,0.16501564818476722,0.14,ATR Stop,195
DOGEUSDT,Chandelier-MTF,short,2025-11-06T09:30:00.000Z,2025-11-06T12:15:00.000Z,0.16049971000000002,0.1605334700344459,-0.20,ATR Stop,165
DOGEUSDT,Chandelier-MTF,short,2025-11-16T11:15:00.000Z,2025-11-16T12:45:00.000Z,0.157471225,0.15700177791875747,0.12,ATR Stop,90
DOGEUSDT,Chandelier-MTF,short,2025-11-20T11:15:00.000Z,2025-11-20T15:45:00.000Z,0.150854535,0.15051439555015822,0.05,ATR Stop,270
ENAUSDT,TrendPullback-EMA,long,2025-04-24T04:15:00.000Z,2025-04-24T08:45:00.000Z,0.33646814999999997,0.3493617759843802,3.65,Target,270
ENAUSDT,TrendPullback-EMA,short,2025-04-30T07:30:00.000Z,2025-04-30T14:30:00.000Z,0.31234375000000003,0.3170742020853251,-1.69,ATR Stop,420
ENAUSDT,TrendPullback-EMA,short,2025-05-31T19:00:00.000Z,2025-05-31T19:15:00.000Z,0.30204890000000006,0.3056351074256204,-1.37,ATR Stop,15
ENAUSDT,TrendPullback-EMA,short,2025-06-02T03:30:00.000Z,2025-06-02T07:15:00.000Z,0.30604690000000007,0.30619992345,-0.23,ATR Stop,225
ENAUSDT,TrendPullback-EMA,short,2025-06-02T14:15:00.000Z,2025-06-02T14:45:00.000Z,0.30374805000000005,0.30882979451125325,-1.85,ATR Stop,30
ENAUSDT,TrendPullback-EMA,short,2025-06-19T09:00:00.000Z,2025-06-19T12:15:00.000Z,0.28395795,0.28409992897499997,-0.23,ATR Stop,195
ENAUSDT,TrendPullback-EMA,short,2025-06-23T06:00:00.000Z,2025-06-23T07:15:00.000Z,0.24027980000000002,0.24282537763634673,-1.24,ATR Stop,75
ENAUSDT,TrendPullback-EMA,short,2025-07-04T23:45:00.000Z,2025-07-05T01:00:00.000Z,0.25177405,0.25386027255771354,-1.01,ATR Stop,75
ENAUSDT,TrendPullback-EMA,short,2025-07-05T07:15:00.000Z,2025-07-05T09:45:00.000Z,0.25297345,0.2549685888442432,-0.97,ATR Stop,150
ENAUSDT,TrendPullback-EMA,long,2025-07-12T20:30:00.000Z,2025-07-12T20:45:00.000Z,0.32386184999999995,0.31998886655362113,-1.38,ATR Stop,15
ENAUSDT,TrendPullback-EMA,long,2025-07-21T21:00:00.000Z,2025-07-21T21:15:00.000Z,0.53656815,0.5214776685634713,-2.99,ATR Stop,15
ENAUSDT,TrendPullback-EMA,long,2025-07-22T18:15:00.000Z,2025-07-22T18:45:00.000Z,0.50795385,0.49968817711464947,-1.81,ATR Stop,30
ENAUSDT,TrendPullback-EMA,long,2025-07-25T15:30:00.000Z,2025-07-25T16:45:00.000Z,0.56038005,0.5996154284129653,6.82,Target,75
ETHUSDT,TrendPullback-EMA,long,2025-10-28T07:30:00.000Z,2025-10-28T09:30:00.000Z,4122.0599999999995,4119.99897,-0.23,ATR Stop,120
ETHUSDT,TrendPullback-EMA,short,2025-11-01T09:00:00.000Z,2025-11-01T09:45:00.000Z,3862.08799,3876.2767828782576,-0.55,ATR Stop,45
ETHUSDT,TrendPullback-EMA,short,2025-11-06T00:30:00.000Z,2025-11-06T08:00:00.000Z,3385.3065,3386.99915325,-0.23,ATR Stop,450
ETHUSDT,TrendPullback-EMA,short,2025-11-15T03:15:00.000Z,2025-11-15T05:15:00.000Z,3145.96623,3170.527178515427,-0.96,ATR Stop,120
ETHUSDT,TrendPullback-EMA,short,2025-11-16T06:15:00.000Z,2025-11-16T10:45:00.000Z,3161.588415,3100.7059165238647,1.75,Target,270
ETHUSDT,TrendPullback-EMA,short,2025-11-19T08:45:00.000Z,2025-11-19T10:15:00.000Z,3059.1996350000004,2993.013071003796,1.98,Target,90
ETHUSDT,TrendPullback-EMA,short,2025-11-22T03:00:00.000Z,2025-11-22T08:45:00.000Z,2726.526055,2749.9793828403413,-1.04,ATR Stop,345
ICPUSDT,TrendPullback-EMA,short,2025-07-30T14:00:00.000Z,2025-07-30T14:15:00.000Z,5.3043465,5.390477827198817,-1.80,ATR Stop,15
ICPUSDT,TrendPullback-EMA,short,2025-08-02T09:15:00.000Z,2025-08-02T14:00:00.000Z,4.9685145,4.97099875725,-0.23,ATR Stop,285
ICPUSDT,TrendPullback-EMA,short,2025-08-05T19:30:00.000Z,2025-08-05T23:45:00.000Z,5.0074950000000005,5.0528170451962175,-1.09,ATR Stop,255
ICPUSDT,TrendPullback-EMA,short,2025-08-06T05:00:00.000Z,2025-08-06T06:00:00.000Z,5.0224875,5.068990766524087,-1.11,ATR Stop,60
ICPUSDT,TrendPullback-EMA,long,2025-08-10T09:15:00.000Z,2025-08-10T16:00:00.000Z,5.6498235,5.5944411334419355,-1.16,ATR Stop,405
ICPUSDT,Chandelier-MTF,short,2025-07-05T04:15:00.000Z,2025-07-05T07:45:00.000Z,4.7506235000000006,4.7641085760849595,-0.46,ATR Stop,210
ICPUSDT,Chandelier-MTF,long,2025-07-12T17:15:00.000Z,2025-07-13T04:00:00.000Z,5.364681,5.378984402308407,0.09,ATR Stop,645
ICPUSDT,Chandelier-MTF,long,2025-07-17T04:15:00.000Z,2025-07-17T05:00:00.000Z,5.7398685,5.650042132329102,-1.74,ATR Stop,45
ICPUSDT,Chandelier-MTF,long,2025-07-17T18:15:00.000Z,2025-07-17T18:30:00.000Z,5.8159065,5.693521662949865,-2.28,ATR Stop,15
ICPUSDT,Chandelier-MTF,short,2025-07-24T19:15:00.000Z,2025-07-25T01:45:00.000Z,5.4642665,5.4450723792018,0.17,ATR Stop,390
ICPUSDT,Chandelier-MTF,short,2025-07-25T09:30:00.000Z,2025-07-25T11:15:00.000Z,5.4082945,5.458701476190338,-1.11,ATR Stop,105
LTCUSDT,Chandelier-MTF,long,2025-07-22T12:30:00.000Z,2025-07-22T14:15:00.000Z,118.97945999999999,117.42984899785685,-1.48,ATR Stop,105
SOLUSDT,Chandelier-MTF,long,2025-10-28T02:30:00.000Z,2025-10-28T04:30:00.000Z,202.34112,201.28007308189365,-0.70,ATR Stop,120
SOLUSDT,Chandelier-MTF,short,2025-10-29T03:15:00.000Z,2025-10-29T05:15:00.000Z,194.01294500000003,194.88996007904618,-0.63,ATR Stop,120
SOLUSDT,Chandelier-MTF,short,2025-11-02T21:15:00.000Z,2025-11-02T22:30:00.000Z,183.61814500000003,178.6706318546619,2.51,Target,75
SOLUSDT,Chandelier-MTF,short,2025-11-04T11:30:00.000Z,2025-11-04T13:45:00.000Z,158.07092500000002,157.31786555475907,0.30,ATR Stop,135
SOLUSDT,Chandelier-MTF,short,2025-11-05T03:15:00.000Z,2025-11-05T04:15:00.000Z,155.03244500000002,157.06679515404025,-1.49,ATR Stop,60
SOLUSDT,Chandelier-MTF,short,2025-11-16T06:15:00.000Z,2025-11-16T09:15:00.000Z,139.600165,140.70255490636936,-0.97,ATR Stop,180
SOLUSDT,Chandelier-MTF,short,2025-11-22T08:45:00.000Z,2025-11-22T08:45:00.000Z,126.46673500000001,127.2240442751905,-0.78,ATR Stop,0
SUIUSDT,TrendPullback-EMA,long,2025-10-02T23:00:00.000Z,2025-10-03T00:00:00.000Z,3.5993988,3.568454914928198,-1.04,ATR Stop,60
SUIUSDT,TrendPullback-EMA,short,2025-10-12T03:15:00.000Z,2025-10-12T06:45:00.000Z,2.5051468000000003,2.536495284967485,-1.43,ATR Stop,210
SUIUSDT,Chandelier-MTF,long,2025-07-13T19:30:00.000Z,2025-07-13T21:30:00.000Z,3.6427204499999997,3.7985715551667787,4.10,Target,120
SUIUSDT,Chandelier-MTF,long,2025-07-15T09:00:00.000Z,2025-07-15T09:30:00.000Z,3.9947964,4.001743825459027,-0.01,ATR Stop,30
SUIUSDT,Chandelier-MTF,long,2025-07-17T03:45:00.000Z,2025-07-17T06:30:00.000Z,4.01290545,4.06455603060719,1.11,ATR Stop,165
SUIUSDT,Chandelier-MTF,long,2025-07-27T01:15:00.000Z,2025-07-27T03:45:00.000Z,4.240719299999999,4.251652464590538,0.08,ATR Stop,150
SUIUSDT,Chandelier-MTF,long,2025-07-27T06:30:00.000Z,2025-07-27T08:30:00.000Z,4.290043949999999,4.341424248921265,1.02,ATR Stop,120
SUIUSDT,Chandelier-MTF,short,2025-08-01T17:15:00.000Z,2025-08-01T18:15:00.000Z,3.3902040500000004,3.4522439649740404,-2.01,ATR Stop,60
SUIUSDT,Chandelier-MTF,short,2025-08-02T05:15:00.000Z,2025-08-02T11:45:00.000Z,3.39720055,3.3906450527817467,0.01,ATR Stop,390
SUIUSDT,Chandelier-MTF,short,2025-08-04T06:45:00.000Z,2025-08-04T06:45:00.000Z,3.4445768500000002,3.4540141617800804,-0.45,ATR Stop,0
SUIUSDT,Chandelier-MTF,long,2025-08-10T21:15:00.000Z,2025-08-11T00:45:00.000Z,3.9745863,3.9270226872275744,-1.38,ATR Stop,210
SUIUSDT,Chandelier-MTF,short,2025-08-19T09:15:00.000Z,2025-08-19T20:30:00.000Z,3.50334745,3.410864177462808,2.46,ATR Stop,675
SUIUSDT,Chandelier-MTF,short,2025-10-29T10:00:00.000Z,2025-10-29T12:45:00.000Z,2.51124375,2.5216890095858573,-0.60,ATR Stop,165
SUIUSDT,Chandelier-MTF,short,2025-10-29T23:30:00.000Z,2025-10-30T00:15:00.000Z,2.4301843,2.4654171639216607,-1.63,ATR Stop,45
SUIUSDT,Chandelier-MTF,short,2025-11-02T09:30:00.000Z,2025-11-02T11:30:00.000Z,2.3145421500000003,2.326974822467836,-0.72,ATR Stop,120
SUIUSDT,Chandelier-MTF,short,2025-11-06T10:15:00.000Z,2025-11-06T12:15:00.000Z,1.9300345,1.9579527734619913,-1.63,ATR Stop,120
SUIUSDT,Chandelier-MTF,short,2025-11-16T06:15:00.000Z,2025-11-16T11:45:00.000Z,1.7141425000000001,1.6545606980097591,3.30,Target,330
SUIUSDT,Chandelier-MTF,short,2025-11-17T09:00:00.000Z,2025-11-17T09:15:00.000Z,1.6329831,1.6626435728469482,-2.00,ATR Stop,15
SUIUSDT,Chandelier-MTF,short,2025-11-19T09:30:00.000Z,2025-11-19T11:00:00.000Z,1.6265863,1.5676670481237205,3.44,Target,90
SUIUSDT,Chandelier-MTF,short,2025-11-20T11:15:00.000Z,2025-11-20T16:00:00.000Z,1.52153885,1.5272340702207003,-0.55,ATR Stop,285
TRBUSDT,Chandelier-MTF,short,2025-05-18T22:30:00.000Z,2025-05-19T04:30:00.000Z,31.110437000000005,29.90536798073226,3.69,Target,360
TRBUSDT,Chandelier-MTF,short,2025-05-20T06:15:00.000Z,2025-05-20T12:15:00.000Z,30.488748000000005,30.500148935306065,-0.22,ATR Stop,360
TRBUSDT,Chandelier-MTF,long,2025-05-28T03:45:00.000Z,2025-05-28T04:00:00.000Z,50.617295999999996,50.8950243973603,0.37,ATR Stop,15
TRBUSDT,Chandelier-MTF,long,2025-05-29T20:00:00.000Z,2025-05-29T23:15:00.000Z,61.93395149999999,66.98062826008807,7.97,Target,195
TRBUSDT,Chandelier-MTF,short,2025-09-27T20:15:00.000Z,2025-09-28T05:30:00.000Z,30.4357745,30.353694354216493,0.09,ATR Stop,555
TRBUSDT,Chandelier-MTF,long,2025-10-03T11:15:00.000Z,2025-10-03T11:45:00.000Z,34.4242035,33.96892522931248,-1.50,ATR Stop,30
TRBUSDT,Chandelier-MTF,long,2025-10-27T12:00:00.000Z,2025-10-27T12:00:00.000Z,27.67383,27.489302887913325,-0.85,ATR Stop,0
XMRUSDT,TrendPullback-EMA,long,2025-05-01T21:45:00.000Z,2025-05-02T00:45:00.000Z,278.07896999999997,285.15621608209244,2.37,Target,180
XMRUSDT,TrendPullback-EMA,long,2025-05-08T15:00:00.000Z,2025-05-08T22:45:00.000Z,297.29857499999997,297.14992571249996,-0.23,ATR Stop,465
XMRUSDT,TrendPullback-EMA,long,2025-05-09T01:45:00.000Z,2025-05-09T06:45:00.000Z,300.21002999999996,300.05992498499995,-0.23,ATR Stop,300
XMRUSDT,TrendPullback-EMA,long,2025-05-10T18:15:00.000Z,2025-05-11T00:15:00.000Z,325.10247,321.9209397979022,-1.16,ATR Stop,360
XMRUSDT,TrendPullback-EMA,long,2025-05-13T01:00:00.000Z,2025-05-13T01:15:00.000Z,337.52868,334.56730668347217,-1.06,ATR Stop,15
XMRUSDT,TrendPullback-EMA,long,2025-05-14T21:45:00.000Z,2025-05-15T08:30:00.000Z,342.401115,342.22991444250005,-0.23,ATR Stop,645
XMRUSDT,TrendPullback-EMA,long,2025-05-24T12:00:00.000Z,2025-05-24T12:30:00.000Z,405.072435,401.2389113323584,-1.13,ATR Stop,30
XMRUSDT,TrendPullback-EMA,long,2025-05-25T04:30:00.000Z,2025-05-25T16:00:00.000Z,405.52266,415.2337852249433,2.21,Target,690
XMRUSDT,TrendPullback-EMA,short,2025-05-30T06:00:00.000Z,2025-05-30T09:15:00.000Z,333.53315000000003,333.69991657500003,-0.23,ATR Stop,195
XMRUSDT,Chandelier-MTF,short,2025-05-31T11:30:00.000Z,2025-05-31T12:00:00.000Z,319.2403,322.3164674365836,-1.14,ATR Stop,30
XMRUSDT,Chandelier-MTF,short,2025-06-13T07:00:00.000Z,2025-06-13T09:45:00.000Z,310.594625,314.07141309864727,-1.30,ATR Stop,165
XMRUSDT,Chandelier-MTF,short,2025-06-23T08:45:00.000Z,2025-06-23T10:00:00.000Z,300.08988000000005,299.6828509242068,-0.04,ATR Stop,75
XRPUSDT,TrendPullback-EMA,long,2025-10-03T10:00:00.000Z,2025-10-03T10:30:00.000Z,3.0411197999999997,3.0785400222381916,1.05,Target,30
XRPUSDT,TrendPullback-EMA,short,2025-10-12T09:00:00.000Z,2025-10-12T10:00:00.000Z,2.3777105499999998,2.400953908373714,-1.16,ATR Stop,60
XRPUSDT,TrendPullback-EMA,short,2025-10-16T02:00:00.000Z,2025-10-16T04:45:00.000Z,2.40509685,2.4244197751993233,-0.98,ATR Stop,165
XRPUSDT,TrendPullback-EMA,long,2025-10-26T17:00:00.000Z,2025-10-26T21:00:00.000Z,2.6423205,2.64099933975,-0.23,ATR Stop,240
XRPUSDT,Chandelier-MTF,short,2025-06-02T06:45:00.000Z,2025-06-02T09:00:00.000Z,2.1403293,2.157819806433853,-1.00,ATR Stop,135
XRPUSDT,Chandelier-MTF,long,2025-06-10T14:15:00.000Z,2025-06-10T14:30:00.000Z,2.30185035,2.292908250143843,-0.57,ATR Stop,15
XRPUSDT,Chandelier-MTF,short,2025-06-13T09:15:00.000Z,2025-06-13T09:45:00.000Z,2.1313338,2.1519168708344227,-1.15,ATR Stop,30
XRPUSDT,Chandelier-MTF,short,2025-06-14T11:15:00.000Z,2025-06-14T12:30:00.000Z,2.1265362000000003,2.137885307077154,-0.71,ATR Stop,75
XRPUSDT,Chandelier-MTF,short,2025-06-20T00:45:00.000Z,2025-06-20T02:00:00.000Z,2.1481254,2.144606886613012,-0.02,ATR Stop,75
XRPUSDT,Chandelier-MTF,short,2025-06-20T10:45:00.000Z,2025-06-20T12:30:00.000Z,2.1255367,2.1148908630208183,0.32,ATR Stop,105
XRPUSDT,Chandelier-MTF,short,2025-06-20T23:45:00.000Z,2025-06-21T00:30:00.000Z,2.1172408500000004,2.1277826438374308,-0.68,ATR Stop,45
XRPUSDT,Chandelier-MTF,short,2025-06-22T04:15:00.000Z,2025-06-22T07:00:00.000Z,2.0545722000000004,2.0037789845493323,2.29,Target,165
XRPUSDT,Chandelier-MTF,short,2025-06-23T11:15:00.000Z,2025-06-23T12:15:00.000Z,1.9747121500000002,2.004087982692156,-1.67,ATR Stop,60
XRPUSDT,Chandelier-MTF,long,2025-10-03T03:15:00.000Z,2025-10-03T05:45:00.000Z,3.0547266,3.0288910601168224,-1.03,ATR Stop,150
XRPUSDT,Chandelier-MTF,long,2025-10-03T11:15:00.000Z,2025-10-03T11:45:00.000Z,3.09504675,3.064783229136558,-1.16,ATR Stop,30
XRPUSDT,Chandelier-MTF,short,2025-10-08T19:45:00.000Z,2025-10-08T22:45:00.000Z,2.8571707,2.8483507641025354,0.13,ATR Stop,180
XRPUSDT,Chandelier-MTF,short,2025-10-10T10:30:00.000Z,2025-10-10T11:00:00.000Z,2.7386300000000006,2.7569249534978484,-0.85,ATR Stop,30
XRPUSDT,Chandelier-MTF,short,2025-10-15T10:30:00.000Z,2025-10-15T18:00:00.000Z,2.4313837,2.4152369325083356,0.48,ATR Stop,450
XRPUSDT,Chandelier-MTF,long,2025-10-26T18:45:00.000Z,2025-10-26T21:45:00.000Z,2.6521253999999996,2.6647369125749325,0.30,ATR Stop,180
